"","dataSet","observation"
"11634","lines",1.50089082988
"11635","lines",1.50102147963
"11636","lines",1.54520236744
"11637","lines",1.01322398452
"11638","lines",1.36346175167
"11639","lines",0.643919194578
"11640","lines",1.50213632409
"11641","lines",1.06939143936
"11642","lines",0.405948369881
"11643","lines",1.23201652281
"11644","lines",1.50023086855
"11645","lines",1.50245579962
"11646","lines",0.466664327478
"11647","lines",1.50042911567
"11648","lines",1.32652472367
"11649","lines",1.0633652916
"11650","lines",0.00244509851435
"11651","lines",1.54132729357
"11652","lines",1.14154666909
"11653","lines",1.50163921883
"11654","lines",0.611421303875
"11655","lines",1.50015129226
"11656","lines",1.50016478479
"11657","lines",1.43403054589
"11658","lines",0.698401255213
"11659","lines",1.50230290043
"11660","lines",1.28564373566
"11661","lines",0.0431373852787
"11662","lines",0.793977946817
"11663","lines",1.57487432463
"11664","lines",1.50580004244
"11665","lines",1.50083400344
"11666","lines",0.0219874701454
"11667","lines",1.53701612053
"11668","lines",1.50889241049
"11669","lines",1.50082027755
"11670","lines",1.50139922634
"11671","lines",1.51499468817
"11672","lines",0.240428230819
"11673","lines",1.5176396927
"11674","lines",0.459895698855
"11675","lines",0.751172451114
"11676","lines",1.51033298329
"11677","lines",0.987544049398
"11678","lines",1.16554301723
"11679","lines",0.541407135684
"11680","lines",1.36833468749
"11681","lines",0.0849724569823
"11682","lines",1.59198249563
"11683","lines",1.50043759495
"11684","lines",1.54359546659
"11685","lines",0.673732466337
"11686","lines",1.50050243287
"11687","lines",1.50508791424
"11688","lines",1.51297410135
"11689","lines",1.50070135815
"11690","lines",1.61657820322
"11691","lines",0.502949524839
"11692","lines",1.50007865141
"11693","lines",1.50002795012
"11694","lines",1.54626825848
"11695","lines",1.50013253817
"11696","lines",0.775629592754
"11697","lines",0.275534937234
"11698","lines",0.728848216334
"11699","lines",0.849141698936
"11700","lines",1.50490972102
"11701","lines",1.5011743591
"11702","lines",1.50059702396
"11703","lines",0.658072384744
"11704","lines",1.56894563524
"11705","lines",1.50087538064
"11706","lines",0.918388130795
"11707","lines",1.50042686633
"11708","lines",0.214256230341
"11709","lines",0.421344065399
"11710","lines",1.50145035758
"11711","lines",0.82210221628
"11712","lines",1.50002082386
"11713","lines",1.50210714664
"11714","lines",1.50696958321
"11715","lines",1.50014894439
"11716","lines",1.50025716768
"11717","lines",0.426084765944
"11718","lines",0.66871605233
"11719","lines",1.5002339818
"11720","lines",1.50008215806
"11721","lines",1.39799790066
"11722","lines",1.50006324811
"11723","lines",1.50004807023
"11724","lines",0.753623716562
"11725","lines",0.40197778447
"11726","lines",1.54267153737
"11727","lines",1.0671757575
"11728","lines",1.50178636607
"11729","lines",1.5008002651
"11730","lines",1.51951629591
"11731","lines",0.857038775868
"11732","lines",1.50058671417
"11733","lines",1.50067721891
"11734","lines",0.784158534117
"11735","lines",1.5000352241
"11736","lines",1.51419403464
"11737","lines",1.54852611672
"11738","lines",1.10829566961
"11739","lines",1.55080670139
"11740","lines",1.51235318291
"11741","lines",1.54142620515
"11742","lines",1.50017301102
"11743","lines",1.53696153292
"11744","lines",1.62787447356
"11745","lines",1.50777859625
"11746","lines",1.12196996116
"11747","lines",1.5013697842
"11748","lines",1.59031379497
"11749","lines",1.49924924354
"11750","lines",1.50285000429
"11751","lines",1.52078985929
"11752","lines",1.17097903969
"11753","lines",1.50050388422
"11754","lines",0.98200493517
"11755","lines",1.50476079595
"11756","lines",1.24035455235
"11757","lines",1.50133157074
"11758","lines",1.03384408827
"11759","lines",1.50027772586
"11760","lines",1.22026226688
"11761","lines",0.0113604469457
"11762","lines",0.220740757636
"11763","lines",0.00318375440137
"11764","lines",1.8552224117
"11765","lines",1.52816721835
"11766","lines",1.51599506643
"11767","lines",1.50471763526
"11768","lines",0.833874040568
"11769","lines",1.52240925053
"11770","lines",1.50016880775
"11771","lines",1.50328436323
"11772","lines",1.17691596333
"11773","lines",1.50083986561
"11774","lines",1.5003665611
"11775","lines",1.56135545409
"11776","lines",1.5116480546
"11777","lines",0.976869440049
"11778","lines",1.55190377711
"11779","lines",1.64284237196
"11780","lines",1.55822235073
"11781","lines",1.80650646434
"11782","lines",0.453447506039
"11783","lines",1.53884865392
"11784","lines",1.50518767655
"11785","lines",1.58429040404
"11786","lines",1.50060371436
"11787","lines",1.50591693579
"11788","lines",1.6940123569
"11789","lines",1.50451241079
"11790","lines",1.57649418539
"11791","lines",1.36450597884
"11792","lines",1.0307632311
"11793","lines",1.51566610773
"11794","lines",1.5012971131
"11795","lines",1.63759802296
"11796","lines",1.5029899061
"11797","lines",1.51964905617
"11798","lines",1.50040912327
"11799","lines",2.71340204028
"11800","lines",2.68401683013
"11801","lines",2.67211832106
"11802","lines",2.67069660848
"11803","lines",2.67286821379
"11804","lines",2.67672004431
"11805","lines",2.67378024656
"11806","lines",2.67850076495
"11807","lines",2.67425431241
"11808","lines",2.6804210667
"11809","lines",2.70637894062
"11810","lines",2.67941172936
"11811","lines",2.68096923047
"11812","lines",2.67842472589
"11813","lines",2.67272730017
"11814","lines",2.67330591225
"11815","lines",2.6813391958
"11816","lines",2.67487863715
"11817","lines",2.67504501976
"11818","lines",2.70076319224
"11819","lines",2.67343455961
"11820","lines",2.67325278217
"11821","lines",2.67475273231
"11822","lines",2.6719651117
"11823","lines",2.68296775012
"11824","lines",2.672922777
"11825","lines",2.88999085964
"11826","lines",2.67635272259
"11827","lines",2.67567745774
"11828","lines",2.67181546478
"11829","lines",2.69786135347
"11830","lines",2.6812037366
"11831","lines",2.70659570275
"11832","lines",2.67738380044
"11833","lines",2.67227983973
"11834","lines",2.67059709125
"11835","lines",2.68433377157
"11836","lines",2.67898788201
"11837","lines",2.67578443192
"11838","lines",2.68096833523
"11839","lines",2.67579009435
"11840","lines",2.67436081452
"11841","lines",2.67909723886
"11842","lines",2.6800590965
"11843","lines",2.67349062507
"11844","lines",2.67252884604
"11845","lines",2.6847227713
"11846","lines",2.68338500644
"11847","lines",2.67639143261
"11848","lines",2.67272476212
"11849","lines",2.7027582972
"11850","lines",2.67268243946
"11851","lines",2.69385196045
"11852","lines",2.67026318313
"11853","lines",2.6781924767
"11854","lines",2.6711778701
"11855","lines",2.70597237074
"11856","lines",2.68293606317
"11857","lines",3.00037626582
"11858","lines",2.79164557418
"11859","lines",2.67243455462
"11860","lines",2.67114917961
"11861","lines",2.69393153924
"11862","lines",3.00139376423
"11863","lines",2.67022696497
"11864","lines",2.67126131665
"11865","lines",2.67048070077
"11866","lines",2.67350615698
"11867","lines",3.0221580296
"11868","lines",2.69184792085
"11869","lines",2.6978282976
"11870","lines",3.01876805153
"11871","lines",3.01102242224
"11872","lines",2.68896939421
"11873","lines",2.67961805878
"11874","lines",2.68564795308
"11875","lines",2.6894871838
"11876","lines",2.67091247139
"11877","lines",2.68022487396
"11878","lines",2.67169974685
"11879","lines",2.70829924411
"11880","lines",3.00565993242
"11881","lines",2.90593033238
"11882","lines",2.68588832918
"11883","lines",2.67808166602
"11884","lines",3.06752979044
"11885","lines",2.67165862592
"11886","lines",2.67751588976
"11887","lines",2.68184140228
"11888","lines",3.00170392497
"11889","lines",2.7257675178
"11890","lines",3.07496946616
"11891","lines",2.69183167294
"11892","lines",3.00005701731
"11893","lines",2.67587624583
"11894","lines",3.0001409479
"11895","lines",3.00909268166
"11896","lines",3.00035461952
"11897","lines",2.9592503638
"11898","lines",3.00029427196
"11899","lines",3.00245005283
"11900","lines",3.02906889307
"11901","lines",2.68940357438
"11902","lines",3.00342068364
"11903","lines",2.67336275547
"11904","lines",3.05194933377
"11905","lines",2.6905905017
"11906","lines",3.00456630538
"11907","lines",3.02178770903
"11908","lines",3.00015510789
"11909","lines",2.6840177021
"11910","lines",2.68006766547
"11911","lines",3.03125488697
"11912","lines",3.01006105137
"11913","lines",2.67454819139
"11914","lines",2.74873115267
"11915","lines",2.70389231469
"11916","lines",2.70245485122
"11917","lines",2.68223769334
"11918","lines",3.00039402727
"11919","lines",2.70848148811
"11920","lines",2.67846828126
"11921","lines",2.67739543431
"11922","lines",2.67430387979
"11923","lines",2.6800067608
"11924","lines",2.7020541095
"11925","lines",3.19070971192
"11926","lines",3.02077451126
"11927","lines",3.01580371156
"11928","lines",2.68158940446
"11929","lines",2.67155821981
"11930","lines",3.00013620572
"11931","lines",2.68432584463
"11932","lines",3.00054507127
"11933","lines",2.67504517227
"11934","lines",2.67112821321
"11935","lines",3.00046560417
"11936","lines",3.0045140623
"11937","lines",2.67890342742
"11938","lines",3.00041447013
"11939","lines",2.96107356705
"11940","lines",3.12143375633
"11941","lines",3.00702752364
"11942","lines",3.00227828962
"11943","lines",3.00093282156
"11944","lines",3.00430493896
"11945","lines",3.00044562924
"11946","lines",2.67679339331
"11947","lines",2.71039579597
"11948","lines",2.70966768534
"11949","lines",3.00311752249
"11950","lines",2.67074073323
"11951","lines",2.68773917491
"11952","lines",3.0115820023
"11953","lines",2.6836123284
"11954","lines",3.01605229919
"11955","lines",3.00090373905
"11956","lines",2.67942488748
"11957","lines",3.00082535841
"11958","lines",2.67230086522
"11959","lines",2.67551621925
"11960","lines",2.67551449562
"11961","lines",2.67636289297
"11962","lines",3.00208769688
"11963","lines",3.00396770273
"11964","lines",2.6885946214
"11965","lines",3.00026734284
"11966","lines",2.72061660869
"11967","lines",3.00411706762
"11968","lines",3.02174942119
"11969","lines",3.0011125588
"11970","lines",2.87659905123
"11971","lines",2.95842971723
"11972","lines",2.67593399226
"11973","lines",2.67275037104
"11974","lines",2.72338273183
"11975","lines",2.67298240295
"11976","lines",3.00073202083
"11977","lines",3.00004241041
"11978","lines",2.71978539976
"11979","lines",2.9262077637
"11980","lines",2.68255877622
"11981","lines",3.00060694056
"11982","lines",3.00167225674
"11983","lines",2.74965631737
"11984","lines",2.77825413156
"11985","lines",2.68524564943
"11986","lines",3.00043626601
"11987","lines",2.69146231856
"11988","lines",3.01879456385
"11989","lines",2.70397559981
"11990","lines",2.67573491317
"11991","lines",3.00056407751
"11992","lines",3.00431167547
"11993","lines",2.67574827629
"11994","lines",3.0086906192
"11995","lines",3.00025964024
"11996","lines",3.01616798324
"11997","lines",3.01128692937
"11998","lines",3.002258238
"11999","lines",3.00329529459
"12000","lines",3.00021863336
"12001","lines",2.67933586537
"12002","lines",3.00189334381
"12003","lines",3.0670306775
"12004","lines",3.00333068931
"12005","lines",3.19837824218
"12006","lines",3.00048615261
"12007","lines",3.13972143547
"12008","lines",3.00291548983
"12009","lines",3.00158418297
"12010","lines",2.68458658782
"12011","lines",3.00435444716
"12012","lines",3.0141476787
"12013","lines",3.15380442965
"12014","lines",2.83343625798
"12015","lines",2.68582740694
"12016","lines",3.00392568801
"12017","lines",2.68607456111
"12018","lines",3.00186501261
"12019","lines",3.03969868634
"12020","lines",2.70357489368
"12021","lines",3.00527332251
"12022","lines",3.00148799625
"12023","lines",3.00015610037
"12024","lines",2.67068904177
"12025","lines",3.00022181873
"12026","lines",3.0011628127
"12027","lines",2.70838928835
"12028","lines",3.00234803175
"12029","lines",3.00538984963
"12030","lines",3.0001088336
"12031","lines",3.01597182254
"12032","lines",3.00036671794
"12033","lines",2.72240807722
"12034","lines",3.00164039475
"12035","lines",3.00453411962
"12036","lines",3.00033574177
"12037","lines",2.84123780262
"12038","lines",3.00040950142
"12039","lines",3.00911922105
"12040","lines",3.00565083502
"12041","lines",3.0013314779
"12042","lines",2.68665666745
"12043","lines",3.01740358983
"12044","lines",3.10617261025
"12045","lines",3.23684649892
"12046","lines",2.96717963522
"12047","lines",2.70639410455
"12048","lines",2.6709432368
"12049","lines",3.03284118367
"12050","lines",3.08579752907
"12051","lines",3.02450924303
"12052","lines",3.02710464733
"12053","lines",2.70819391489
"12054","lines",2.94052540801
"12055","lines",3.00028770503
"12056","lines",2.94897978922
"12057","lines",3.21937596499
"12058","lines",3.00812623534
"12059","lines",3.03687898793
"12060","lines",3.10043480566
"12061","lines",3.07191515569
"12062","lines",3.00038837232
"12063","lines",3.0338781638
"12064","lines",3.0471762547
"12065","lines",3.00068608753
"12066","lines",3.01959663837
"12067","lines",3.86033462471
"12068","lines",3.00428210056
"12069","lines",3.00407427087
"12070","lines",3.22964350594
"12071","lines",3.0916693849
"12072","lines",3.18548125519
"12073","lines",3.00010626732
"12074","lines",2.71460921408
"12075","lines",2.9814075762
"12076","lines",3.00580442594
"12077","lines",3.00762082577
"12078","lines",3.0054067895
"12079","lines",3.00178634635
"12080","lines",4.50157565546
"12081","lines",3.09309705312
"12082","lines",2.67987960456
"12083","lines",3.00764856817
"12084","lines",3.0002688543
"12085","lines",3.45162332121
"12086","lines",4.50032618352
"12087","lines",3.01998027376
"12088","lines",3.00153859424
"12089","lines",3.55927915855
"12090","lines",3.71686377287
"12091","lines",3.23585550531
"12092","lines",3.07357210804
"12093","lines",3.00104793151
"12094","lines",3.48959855058
"12095","lines",3.35934159363
"12096","lines",3.00087020085
"12097","lines",4.50177012555
"12098","lines",3.00200436972
"12099","lines",3.7044175547
"12100","lines",3.30761035782
"12101","lines",3.11634251752
